id,movie_title,overview,director,actor_1,actor_2,actor_3,genres,popularity,year,vote_average,vote_count,describe
19703.0,a wednesday!,"A retired police commissioner recounts the most memorable case of his career, wherein he was informed about a bomb scare in Mumbai.",Neeraj Pandey,Naseeruddin Shah,Anupam Kher,Jimmy Sheirgill,Drama Thriller,6.135,2008,7.1,226.0,Naseeruddin Shah Anupam Kher Jimmy Sheirgill Neeraj Pandey Drama Thriller 6.135
60239.0,tahaan,"A tender fable about childhood innocence amid the realities of war is set against the rugged landscape of Kashmir, so long a flash point for the territorial claims of neighboring India and Pakistan. The title character, an eight year old mountain boy, often hears distant gunfire. But it is not until he goes on a quest to reclaim his beloved donkey, which has been confiscated as payment of his poor family's debts, that he is drawn toward a violence he has no capacity to understand.",Santosh Sivan,Rahul Bose,Fatima Sana Shaikh,Rahul Khanna,Drama,1.331,2008,7.0,2.0,Rahul Bose Fatima Sana Shaikh Rahul Khanna Santosh Sivan Drama 1.331
19951.0,1920,"The year is 1920 and the house isolated in the wilderness has a secret. It is waiting for the curse to come true. For years, everyone who has bought the house and tried to pull it down has died of mysterious circumstances. It is like the house has a will and a life of its own.",Vikram Bhatt,Rajneesh Duggal,Adah Sharma,unknown,Horror,3.028,2008,5.7,23.0,Rajneesh Duggal Adah Sharma unknown Vikram Bhatt Horror 3.028
35695.0,welcome to sajjanpur,"Mahadev (Shreyas Talpade) is an unemployed graduate with a Bachelor of Arts from Satna college, who is forced to make a living writing letters for the uneducated people of his village. His real ambition is to become a novel writer. Through his humble occupation, Mahadev has the potential to impact numerous lives. The movie is a satirical, but warm-hearted portrait of life in rural India.",Shyam Benegal,Shreyas Talpade,Amrita Rao,Ravi Kishan,Comedy,1.731,2008,5.6,15.0,Shreyas Talpade Amrita Rao Ravi Kishan Shyam Benegal Comedy 1.731
444075.0,saas bahu aur sensex,"After a bitter divorce from her Kolkata-based husband, Binita Sen re-locates to live in Modern Society, Navi Mumbai, along with her resentful daughter, Nitya. She is soon befriended by a kitty-party group consisting of Jasbeer Brar, Anita Jethmalani, Dilnavaz Noorani, Parimal Bhosle, Lata Kodialbal, and Sania Noorani, whose primary interest appears to be a daytime soap featuring modern characters of two lovers, Kunti and Arjun. Binita gets hired as a teacher, while Nitya gets a job at a call-center, MacMillan &amp; Modi, through stock broker Feroz Sethna and Ritesh Jethmalani respectively. While Nitya gets attracted to Ritesh, she is a little dejected after she finds he has a steady girlfriend in Kirti Wagaskar.",Shona Urvashi,Tanushree Dutta,Ankur Khanna,Kiron Kher,Comedy Drama,0.6,2008,4.0,1.0,Tanushree Dutta Ankur Khanna Kiron Kher Shona Urvashi Comedy Drama 0.6
19669.0,kidnap,"A fortnight before her eighteenth birthday, Sonia goes missing. Her family receives a call informing them that she has been kidnapped and her estranged father, a US-based businessman, must now follow the kidnapper’s instructions to the letter if he is to entertain any hopes of seeing her alive again. Is this a mere kidnapping or is there more to it than what meets the eye?",Sanjay Gadhvi,Imran Khan,Minissha Lamba,Rahul Dev,Action Crime Drama Thriller,2.108,2008,4.6,19.0,Imran Khan Minissha Lamba Rahul Dev Sanjay Gadhvi Action Crime Drama Thriller 2.108
19623.0,drona,"Aditya is an orphaned and lonely young man. He soon learns that he belongs to a family of ancestral warriors who guard a mystic source of cosmic energy, and he must now take up his responsibilities.",Goldie Behl,Abhishek Bachchan,Priyanka Chopra,Kay Kay Menon,Action Thriller,2.431,2008,3.1,13.0,Abhishek Bachchan Priyanka Chopra Kay Kay Menon Goldie Behl Action Thriller 2.431
39347.0,hello,A ghost seeking revenge for his death haunts the man who received his heart in a transplant.,Atul Agnihotri,Sohail Khan,Sharman Joshi,Amrita Arora,Comedy Romance,3.42,2008,5.3,32.0,Sohail Khan Sharman Joshi Amrita Arora Atul Agnihotri Comedy Romance 3.42
55376.0,karzzzz,"Singer/Dancer Monty Oberoi meets and falls in love with Tina. He then starts hallucinating and having visions of an unknown place. His doctors advise him to take a break and he decides to travel to Kenya, where Tina resides with her uncle, Kabira, and guardian, Kamini. Monty experiences more incidents and feels as if he has been here before, while Tina notices that he appears to be more attracted to Kamini than herself. Neither are aware that Monty will soon be entrapped in a plot that will result in his sudden death.",Satish Kaushik,Himesh Reshammiya,Benjamin Schoefer,Urmila Matondkar,Action Romance Thriller,0.96,2008,2.0,9.0,Himesh Reshammiya Benjamin Schoefer Urmila Matondkar Satish Kaushik Action Romance Thriller 0.96
14546.0,golmaal returns,"Golmaal Returns, the much-awaited follow-up to the uproariously comical smash-hit Golmaal, arrives with a renewed star power, chartbusting music and more laughter than ever before!",Rohit Shetty,Ajay Devgn,Kareena Kapoor,Arshad Warsi,Comedy,3.974,2008,4.9,46.0,Ajay Devgn Kareena Kapoor Arshad Warsi Rohit Shetty Comedy 3.974
19624.0,fashion,A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds out that there's a price for her glamorous new life.,Madhur Bhandarkar,Priyanka Chopra,Kangana Ranaut,Arbaaz Khan,Drama Romance,4.735,2008,6.3,71.0,Priyanka Chopra Kangana Ranaut Arbaaz Khan Madhur Bhandarkar Drama Romance 4.735
15532.0,ek vivaah... aisa bhi,"Bhopal-based statuesque singing beauty, Chandni Shrivastava, falls in love with wealthy fellow-singer, Prem Ajmera. Her widowed dad, Bhushan, and his widowed mother both approve and they formally get engaged. Bhushan passes away suddenly and Chandni is unable to get married as there is no one to look after her much younger siblings, Anuj and Sandhya, and as a result the wedding gets postponed. She struggles to maintain the family by teaching music and continues to stay in touch with Prem. 12 years later, Anuj gets married to Natasha, and Chandni hopes to wed Prem, but things do terribly wrong when Natasha humiliates Prem and then decides to move out. Sandhya then demands that she re-locate to the U.S. to further her career, while Prem's mom issues an ultimatum that she either marry Prem immediately or relieve him so that he can get married to someone else.",Kaushik Ghatak,Isha Koppikar,Sonu Sood,Vishal Malhotra,Drama Romance,0.84,2008,7.4,5.0,Isha Koppikar Sonu Sood Vishal Malhotra Kaushik Ghatak Drama Romance 0.84
14751.0,dasvidaniya,"A man who loves to make ""to-do lists"" makes one last bucket list when he realizes he is about to die.",Shashant Shah,Vinay Pathak,Neha Dhupia,Rajat Kapoor,Drama,2.932,2008,7.0,26.0,Vinay Pathak Neha Dhupia Rajat Kapoor Shashant Shah Drama 2.932
14071.0,dostana,Two straight guys who pretend to be a gay couple to secure a posh Miami apartment fall for their gorgeous roommate. Hilarity ensures as Kunal and Sameer strive to convince everyone they are gay while secretly trying to win Neha's heart.,Tarun Mansukhani,Abhishek Bachchan,John Abraham,Priyanka Chopra,Drama Comedy Romance,6.813,2008,6.2,117.0,Abhishek Bachchan John Abraham Priyanka Chopra Tarun Mansukhani Drama Comedy Romance 6.813
309698.0,deshdrohi,"Raja (Kamal R. Khan) leaves the rural life behind and heads for the big city of Mumbai to pursue his dreams. But when he inadvertently gets involved in a drug deal gone bad soon after his arrival, everything is put into jeopardy. He meets the lovely Sonia (Gracy Singh), who works for a notorious narcotics dealer to pay for her young brother's care. Now, Raja is trying to save their lives in this drama that co-stars Harshita Bhatt and Kim Sharma.",Jagdish A. Sharma,Kamaal Rashid Khan,Krishna Abhishek,Hrishitaa Bhatt,Action Crime Thriller,1.232,2008,2.4,4.0,Kamaal Rashid Khan Krishna Abhishek Hrishitaa Bhatt Jagdish A. Sharma Action Crime Thriller 1.232
20358.0,yuvvraaj,Three brothers fight and play games with each other to inherit their father’s wealth.,Subhash Ghai,Anil Kapoor,Salman Khan,Zayed Khan,Drama,3.197,2008,5.0,18.0,Anil Kapoor Salman Khan Zayed Khan Subhash Ghai Drama 3.197
443950.0,gumnaam – the mystery,"Mumbai-based model and aspiring actress, Ria (Mahima Chaudhary), meets with stuntman, Dev (Dino Morea), and both fall in love. Shortly thereafter, she gets an offer to act as a lead actress with renowned film-maker, Muni Gandhi, and accordingly re-locates to Shimla to start the filming. Enroute, she excitedly telephones Dev and tells him of the scenic surroundings as well as the echo of bells in a tunnel that emanate from a Hanumanji Mandir. Several days later, when he does not hear from her, he decides to travel there. But before he could do so, he does get her telephone call in which she sounds distressed and asks him to help her. When he asks about her location, she is unable to provide any, and the phone gets disconnected. The question that haunts Dev is: Where is Ria, and how is he going to assist her when he does not even know her location?",Neeraj Pathak,Mahima Chaudhry,Dino Morea,Suman Ranganathan,Crime Mystery Romance,0.84,2008,6.0,1.0,Mahima Chaudhry Dino Morea Suman Ranganathan Neeraj Pathak Crime Mystery Romance 0.84
15975.0,oye lucky! lucky oye!,"Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested.",Dibakar Banerjee,Abhay Deol,Neetu Chandra,Paresh Rawal,Action Comedy,3.81,2008,6.9,58.0,Abhay Deol Neetu Chandra Paresh Rawal Dibakar Banerjee Action Comedy 3.81
16383.0,maharathi,"The caption of the movie says, ""How would you murder a man who has already committed suicide"". The story revolves around 6 characters a one time famous film director, his wife (a one time actor in his films), a chauffeur, a confidante lawyer, a caretaker and an ACP all trying to outwit each other. At stake is a life insurance policy worth Rs. 24 crores.",Shivam Nair,Paresh Rawal,Naseeruddin Shah,Neha Dhupia,Thriller,1.101,2008,6.7,6.0,Paresh Rawal Naseeruddin Shah Neha Dhupia Shivam Nair Thriller 1.101
20488.0,dil kabaddi,No overview found.,Anil Sharma (Senior),Irrfan Khan,Rahul Bose,Rahul Khanna,Drama Romance,0.6,2008,10.0,1.0,Irrfan Khan Rahul Bose Rahul Khanna Anil Sharma (Senior) Drama Romance 0.6
799269.0,"oh, my god","Mumbai-based Rajendra Gupta works for Global Investment Group but is more engrossed in trying to get people, including his co-workers, to invest in a savings scheme. He even puts off being a parent, much to the displeasure of his wife, Suman, who he has been married to for over five years.",Saurabh Shrivastava,Vinay Pathak,Saurabh Shukla,Divya Dutta,Comedy Drama,1.125,2008,5.0,1.0,Vinay Pathak Saurabh Shukla Divya Dutta Saurabh Shrivastava Comedy Drama 1.125
14072.0,rab ne bana di jodi,"A lonely 40-ish man, likely to remain a bachelor, has a chance to find the love of his life when he falls for a vivacious young woman.",Aditya Chopra,Shah Rukh Khan,Anushka Sharma,Vinay Pathak,Comedy Drama Romance,7.176,2008,7.1,205.0,Shah Rukh Khan Anushka Sharma Vinay Pathak Aditya Chopra Comedy Drama Romance 7.176
14070.0,ghajini,"A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.",A. R. Murugadoss,Aamir Khan,Asin,Khalid Siddiqui,Action Romance Thriller,9.732,2008,7.0,308.0,Aamir Khan Asin Khalid Siddiqui A. R. Murugadoss Action Romance Thriller 9.732
20002.0,chandni chowk to china,"Based in Delhi's Chandni Chowk, orphaned Sidhu is adopted by the owner of Bajrang Bali Parathas, known simply as Dada. Years later Sidhu has grown up and is an expert at slicing vegetables.",Nikkhil Advani,Akshay Kumar,Deepika Padukone,KevJumba,Action Comedy,5.411,2009,4.5,48.0,Akshay Kumar Deepika Padukone KevJumba Nikkhil Advani Action Comedy 5.411
15504.0,aasma: the sky is the limit,"Aasma is a story about lives of six friends, set out on a mission : a mission to touch the sky with their brilliance, talent and sheer dedication. The success story of a theatre group that embodies the love and togetherness amongst these friends. It’s a story of people who have faith in spite of the agonies and tribulations that life presents to each of them.",Rohit Nayyar,Hrishitaa Bhatt,Seema Biswas,Nauheed Cyrusi,Drama,0.872,2009,10.0,1.0,Hrishitaa Bhatt Seema Biswas Nauheed Cyrusi Rohit Nayyar Drama 0.872
15980.0,raaz: the mystery continues,"A beautiful lady turns up in an architect's masterpiece.When he founds that she is real, he realizes that she is haunted and hunted by the reasons they have to find out",Mohit Suri,Emraan Hashmi,Kangana Ranaut,Adhyayan Suman,Horror Mystery,3.167,2009,5.7,29.0,Emraan Hashmi Kangana Ranaut Adhyayan Suman Mohit Suri Horror Mystery 3.167
16344.0,luck by chance,"Not wanting the same fate as befell her sisters, Sona Mishra re-locates to Mumbai to try to make a living making movies, but she soon finds that the path she has chosen is not an easy one.",Zoya Akhtar,Farhan Akhtar,Konkona Sen Sharma,Hrithik Roshan,Romance Drama Comedy,3.93,2009,6.6,40.0,Farhan Akhtar Konkona Sen Sharma Hrithik Roshan Zoya Akhtar Romance Drama Comedy 3.93
15977.0,dev.d,"Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",Anurag Kashyap,Abhay Deol,Mahi Gill,Kalki Koechlin,Comedy Drama Romance,5.975,2009,6.9,92.0,Abhay Deol Mahi Gill Kalki Koechlin Anurag Kashyap Comedy Drama Romance 5.975
37671.0,chal chala chal,"Pune-based widower Omkar Nath used to work as a Headmaster with a local school. When he was fired, his son, Deepak, hired a lawyer to sue the school. The school was represented by none other than Omkar's live-in son-in-law, Vinayak Agrawal. After some years the Court finally came to a decision and the verdict was in favor of Omkar. However, since the school had no funds, it was directed to surrender it's school bus in lieu of wages. Deepak takes charge of this bus, finds out it's dilapidated and makes it roadworthy. He also decides to ply in on the Sonawadi - Ratna Chowk route, not knowing that his problems are just about to start.",T. K. Rajeev Kumar,Govinda,Rajpal Yadav,Reemma Sen,Drama Comedy Romance,0.6,2009,2.0,1.0,Govinda Rajpal Yadav Reemma Sen T. K. Rajeev Kumar Drama Comedy Romance 0.6
